id,edad,genero,sentimiento_serguridad,satisfaccion,covid_positivo,covid_prueba,covid_sintomas,covid_conocido_sintomas,covid_contacto_sintomas,covid_prevencion,covid_tratar,covid_atencion_puesto_salud,covid_desempleo,covid_depresion,covid_conflictos,covid_internados,covid_muerte,covid_higiene,servicio_agua,servicio_desague,servicio_telefono,servicio_internet,servicio_electricidad,cal_servicio_agua,cal_servicio_telefono,cal_servicio_internet,cal_servicio_electricidad,cal_servicio_basura,cal_servicio_seguridad,cal_servicio_mant_parq,cal_servicio_desague,muni_recojo_basura,muni_man_parques,tiempo_comercial,tiempo_cultural,tiempo_escuela,tiempo_universidad,tiempo_salud,tiempo_aux_rap,tiempo_via_principal,tiempo_iglesia,vivienda_m2,vivienda_m2_precio,vivienda_vivir_anios,vivienda_cuartos,vivienda_pisos,vivienda_banos,valoracion_vivienda,gasto_alimentos,gasto_vestido,gasto_edu,gasto_salud,gasto_transpor,gasto_diversion,alr_calles_pavimentadas,alr_zonas_verdes,alr_parques_recreativas,alr_auxilio_rap,jefe_ocu,distrito,zona,hogar_ingresos_cuantos,ingreso_familiar,f_menor18,f_hombre,f_mujer,idiomas,lugar_n
729,24,0,1,7,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,1,0,0,1,4,4,0,4,4,4,0,4,1,0,0,0,5.5,0,0,0,5.5,5.5,50,100,5,5,2,1,50000,600,0,0,0,100,0,1,0,1,1,2,3, Saños chico,4,5000,0,1,3,1,Ucayali
729,24,0,1,7,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,1,0,0,1,4,4,0,4,4,4,0,4,1,0,0,0,0,45,0,0,0,0,50,100,5,5,2,1,50000,600,0,0,0,100,0,1,0,1,1,2,3, Saños chico,4,5000,0,1,3,1,Ucayali
729,24,0,1,7,0,0,0,0,0,0,0,0,1,0,1,0,0,5,1,1,0,0,1,4,4,0,4,4,4,0,4,1,0,0,0,0,0,15.5,15.5,0,0,50,100,5,5,2,1,50000,600,0,0,0,100,0,1,0,1,1,2,3, Saños chico,4,5000,0,1,3,1,Ucayali
730,25,1,1,8,1,0,0,0,0,100,1000,0,1,0,0,1,1,5,1,1,1,1,1,4,4,4,4,4,3,4,4,1,1,5.5,5.5,5.5,0,5.5,5.5,5.5,5.5,800,10000,5,1,4,4,8000000,1000,200,0,800,200,0,1,1,1,1,2,1, San antonio,3,4000,4,2,2,2,Junin
730,25,1,1,8,1,0,0,0,0,100,1000,0,1,0,0,1,1,5,1,1,1,1,1,4,4,4,4,4,3,4,4,1,1,0,0,0,25.5,0,0,0,0,800,10000,5,1,4,4,8000000,1000,200,0,800,200,0,1,1,1,1,2,1, San antonio,3,4000,4,2,2,2,Junin
731,28,1,0,2,0,0,0,0,0,100,0,0,1,0,1,0,0,5,1,1,1,1,1,3,4,4,4,3,3,2,3,1,1,15.5,15.5,15.5,0,0,0,0,0,40,1500,5,4,1,1,60000,400,100,600,100,100,100,1,0,1,0,3,2, Auquimarca,2,2500,0,3,1,3,Junin
731,28,1,0,2,0,0,0,0,0,100,0,0,1,0,1,0,0,5,1,1,1,1,1,3,4,4,4,3,3,2,3,1,1,0,0,0,25.5,25.5,25.5,0,0,40,1500,5,4,1,1,60000,400,100,600,100,100,100,1,0,1,0,3,2, Auquimarca,2,2500,0,3,1,3,Junin
731,28,1,0,2,0,0,0,0,0,100,0,0,1,0,1,0,0,5,1,1,1,1,1,3,4,4,4,3,3,2,3,1,1,0,0,0,0,0,0,5.5,5.5,40,1500,5,4,1,1,60000,400,100,600,100,100,100,1,0,1,0,3,2, Auquimarca,2,2500,0,3,1,3,Junin
732,25,0,1,10,0,0,0,1,0,400,0,0,0,0,1,2,0,2,1,0,0,0,1,4,1,1,4,4,4,2,1,1,0,0,0,0,0,0,0,0,0,3,300,1,1,1,1,900,500,300,300,400,300,100,0,0,0,0,3,1, Yanama,1,930,0,2,3,1,Concepcion
732,25,0,1,10,0,0,0,1,0,400,0,0,0,0,1,2,0,2,1,0,0,0,1,4,1,1,4,4,4,2,1,1,0,0,0,0,0,25.5,0,0,0,3,300,1,1,1,1,900,500,300,300,400,300,100,0,0,0,0,3,1, Yanama,1,930,0,2,3,1,Concepcion
732,25,0,1,10,0,0,0,1,0,400,0,0,0,0,1,2,0,2,1,0,0,0,1,4,1,1,4,4,4,2,1,1,0,0,0,0,0,0,0,15.5,15.5,3,300,1,1,1,1,900,500,300,300,400,300,100,0,0,0,0,3,1, Yanama,1,930,0,2,3,1,Concepcion
733,25,0,0,1,0,0,1,1,1,10,50,1,1,1,1,4,3,5,1,1,1,0,1,3,3,0,0,3,3,3,3,1,1,25.5,25.5,0,0,0,0,0,0,64,900,5,4,4,4,100000,900,50,80,0,10,0,0,0,1,1,2,2, Auquimarca,4,1500,2,3,2,1,Junin
733,25,0,0,1,0,0,1,1,1,10,50,1,1,1,1,4,3,5,1,1,1,0,1,3,3,0,0,3,3,3,3,1,1,0,0,15.5,0,15.5,0,0,0,64,900,5,4,4,4,100000,900,50,80,0,10,0,0,0,1,1,2,2, Auquimarca,4,1500,2,3,2,1,Junin
733,25,0,0,1,0,0,1,1,1,10,50,1,1,1,1,4,3,5,1,1,1,0,1,3,3,0,0,3,3,3,3,1,1,0,0,0,45,0,0,0,45,64,900,5,4,4,4,100000,900,50,80,0,10,0,0,0,1,1,2,2, Auquimarca,4,1500,2,3,2,1,Junin
733,25,0,0,1,0,0,1,1,1,10,50,1,1,1,1,4,3,5,1,1,1,0,1,3,3,0,0,3,3,3,3,1,1,0,0,0,0,0,5.5,5.5,0,64,900,5,4,4,4,100000,900,50,80,0,10,0,0,0,1,1,2,2, Auquimarca,4,1500,2,3,2,1,Junin
734,60,1,1,5,1,0,0,0,0,100,100,1,1,1,1,1,0,4,1,1,1,1,1,4,4,4,4,4,3,3,4,1,0,25.5,25.5,0,0,0,25.5,25.5,0,80,500,5,4,4,1,40000,400,100,800,200,200,50,0,0,1,1,1,3, Ciudad universitaria,1,1200,0,2,2,1,Huancayo
734,60,1,1,5,1,0,0,0,0,100,100,1,1,1,1,1,0,4,1,1,1,1,1,4,4,4,4,4,3,3,4,1,0,0,0,15.5,15.5,0,0,0,0,80,500,5,4,4,1,40000,400,100,800,200,200,50,0,0,1,1,1,3, Ciudad universitaria,1,1200,0,2,2,1,Huancayo
734,60,1,1,5,1,0,0,0,0,100,100,1,1,1,1,1,0,4,1,1,1,1,1,4,4,4,4,4,3,3,4,1,0,0,0,0,0,45,0,0,0,80,500,5,4,4,1,40000,400,100,800,200,200,50,0,0,1,1,1,3, Ciudad universitaria,1,1200,0,2,2,1,Huancayo
734,60,1,1,5,1,0,0,0,0,100,100,1,1,1,1,1,0,4,1,1,1,1,1,4,4,4,4,4,3,3,4,1,0,0,0,0,0,0,0,0,5.5,80,500,5,4,4,1,40000,400,100,800,200,200,50,0,0,1,1,1,3, Ciudad universitaria,1,1200,0,2,2,1,Huancayo
735,27,1,1,5,0,0,0,1,0,200,0,0,0,0,0,0,0,5,1,1,0,1,1,4,4,4,4,4,4,4,4,1,1,25.5,25.5,0,0,0,0,0,0,200,1,5,5,2,0,200,250,0,50,50,0,0,1,1,1,1,2,2, Azapampa,5,3400,1,3,3,1,Junin
735,27,1,1,5,0,0,0,1,0,200,0,0,0,0,0,0,0,5,1,1,0,1,1,4,4,4,4,4,4,4,4,1,1,0,0,45,0,0,0,0,45,200,1,5,5,2,0,200,250,0,50,50,0,0,1,1,1,1,2,2, Azapampa,5,3400,1,3,3,1,Junin
735,27,1,1,5,0,0,0,1,0,200,0,0,0,0,0,0,0,5,1,1,0,1,1,4,4,4,4,4,4,4,4,1,1,0,0,0,90,0,0,0,0,200,1,5,5,2,0,200,250,0,50,50,0,0,1,1,1,1,2,2, Azapampa,5,3400,1,3,3,1,Junin
735,27,1,1,5,0,0,0,1,0,200,0,0,0,0,0,0,0,5,1,1,0,1,1,4,4,4,4,4,4,4,4,1,1,0,0,0,0,5.5,0,0,0,200,1,5,5,2,0,200,250,0,50,50,0,0,1,1,1,1,2,2, Azapampa,5,3400,1,3,3,1,Junin
735,27,1,1,5,0,0,0,1,0,200,0,0,0,0,0,0,0,5,1,1,0,1,1,4,4,4,4,4,4,4,4,1,1,0,0,0,0,0,15.5,15.5,0,200,1,5,5,2,0,200,250,0,50,50,0,0,1,1,1,1,2,2, Azapampa,5,3400,1,3,3,1,Junin
736,28,0,0,6,0,1,1,0,0,500,1000,0,1,1,0,4,0,5,1,1,0,0,1,3,4,4,5,3,3,3,3,0,0,15.5,0,0,0,0,0,15.5,0,55,350,2,0,2,2,350,460,200,50,100,0,0,0,0,1,1,2,2, La esperanza,1,850,2,4,1,1,Concepcion
736,28,0,0,6,0,1,1,0,0,500,1000,0,1,1,0,4,0,5,1,1,0,0,1,3,4,4,5,3,3,3,3,0,0,0,45,0,45,0,0,0,0,55,350,2,0,2,2,350,460,200,50,100,0,0,0,0,1,1,2,2, La esperanza,1,850,2,4,1,1,Concepcion
736,28,0,0,6,0,1,1,0,0,500,1000,0,1,1,0,4,0,5,1,1,0,0,1,3,4,4,5,3,3,3,3,0,0,0,0,25.5,0,25.5,25.5,0,25.5,55,350,2,0,2,2,350,460,200,50,100,0,0,0,0,1,1,2,2, La esperanza,1,850,2,4,1,1,Concepcion
737,24,0,1,5,0,0,0,0,1,200,0,0,1,1,1,0,0,5,1,1,0,1,1,2,4,3,4,4,4,4,4,1,1,5.5,0,0,5.5,0,0,5.5,0,100,200,5,4,2,2,50000,500,0,200,400,150,0,1,1,1,1,2,3, Ciudad universitaria,2,2000,0,4,1,3,Huancavelica
737,24,0,1,5,0,0,0,0,1,200,0,0,1,1,1,0,0,5,1,1,0,1,1,2,4,3,4,4,4,4,4,1,1,0,25.5,0,0,0,0,0,0,100,200,5,4,2,2,50000,500,0,200,400,150,0,1,1,1,1,2,3, Ciudad universitaria,2,2000,0,4,1,3,Huancavelica
737,24,0,1,5,0,0,0,0,1,200,0,0,1,1,1,0,0,5,1,1,0,1,1,2,4,3,4,4,4,4,4,1,1,0,0,90,0,0,0,0,0,100,200,5,4,2,2,50000,500,0,200,400,150,0,1,1,1,1,2,3, Ciudad universitaria,2,2000,0,4,1,3,Huancavelica
737,24,0,1,5,0,0,0,0,1,200,0,0,1,1,1,0,0,5,1,1,0,1,1,2,4,3,4,4,4,4,4,1,1,0,0,0,0,15.5,0,0,15.5,100,200,5,4,2,2,50000,500,0,200,400,150,0,1,1,1,1,2,3, Ciudad universitaria,2,2000,0,4,1,3,Huancavelica
737,24,0,1,5,0,0,0,0,1,200,0,0,1,1,1,0,0,5,1,1,0,1,1,2,4,3,4,4,4,4,4,1,1,0,0,0,0,0,45,0,0,100,200,5,4,2,2,50000,500,0,200,400,150,0,1,1,1,1,2,3, Ciudad universitaria,2,2000,0,4,1,3,Huancavelica
738,36,1,0,7,0,0,0,0,0,200,0,0,0,0,0,0,0,5,1,1,0,1,1,3,2,2,3,2,2,2,3,1,0,45,45,0,0,0,0,0,0,130,400,5,3,1,0,30000,300,200,150,200,100,100,1,1,0,0,1,3, Saños chico,1,2500,1,1,1,1,Junin
738,36,1,0,7,0,0,0,0,0,200,0,0,0,0,0,0,0,5,1,1,0,1,1,3,2,2,3,2,2,2,3,1,0,0,0,15.5,15.5,15.5,0,15.5,15.5,130,400,5,3,1,0,30000,300,200,150,200,100,100,1,1,0,0,1,3, Saños chico,1,2500,1,1,1,1,Junin
738,36,1,0,7,0,0,0,0,0,200,0,0,0,0,0,0,0,5,1,1,0,1,1,3,2,2,3,2,2,2,3,1,0,0,0,0,0,0,25.5,0,0,130,400,5,3,1,0,30000,300,200,150,200,100,100,1,1,0,0,1,3, Saños chico,1,2500,1,1,1,1,Junin
739,47,0,1,10,0,0,0,1,0,200,500,0,1,1,0,2,0,5,1,1,0,0,1,5,3,3,5,5,5,5,4,1,1,15.5,0,15.5,15.5,0,0,0,0,15,1500,1,5,4,1,5000,300,100,350,200,10,10,1,0,0,0,2,2, La esperanza,3,500,3,1,2,1,Junin
739,47,0,1,10,0,0,0,1,0,200,500,0,1,1,0,2,0,5,1,1,0,0,1,5,3,3,5,5,5,5,4,1,1,0,25.5,0,0,25.5,25.5,0,25.5,15,1500,1,5,4,1,5000,300,100,350,200,10,10,1,0,0,0,2,2, La esperanza,3,500,3,1,2,1,Junin
739,47,0,1,10,0,0,0,1,0,200,500,0,1,1,0,2,0,5,1,1,0,0,1,5,3,3,5,5,5,5,4,1,1,0,0,0,0,0,0,5.5,0,15,1500,1,5,4,1,5000,300,100,350,200,10,10,1,0,0,0,2,2, La esperanza,3,500,3,1,2,1,Junin
740,25,1,1,7,1,1,1,1,1,500,1000,1,1,0,0,0,0,4,1,1,0,1,1,4,4,4,4,4,3,3,4,1,0,5.5,0,0,0,0,0,0,0,90,3000,5,3,2,1,270000,1000,0,1000,5000,0,500,1,0,1,0,2,1, Uñas,2,3500,4,3,3,2,Junin
740,25,1,1,7,1,1,1,1,1,500,1000,1,1,0,0,0,0,4,1,1,0,1,1,4,4,4,4,4,3,3,4,1,0,0,15.5,15.5,15.5,15.5,15.5,15.5,15.5,90,3000,5,3,2,1,270000,1000,0,1000,5000,0,500,1,0,1,0,2,1, Uñas,2,3500,4,3,3,2,Junin
741,45,0,0,5,0,1,0,0,0,300,0,0,1,1,0,1,0,5,1,1,0,1,1,2,2,3,2,2,1,1,2,1,0,45,45,0,0,0,0,0,0,150,1000,5,5,1,1,150000,500,200,100,200,200,100,0,0,0,0,2,3, Pio pata,2,1800,1,1,3,1,Junin
741,45,0,0,5,0,1,0,0,0,300,0,0,1,1,0,1,0,5,1,1,0,1,1,2,2,3,2,2,1,1,2,1,0,0,0,15.5,15.5,15.5,0,15.5,0,150,1000,5,5,1,1,150000,500,200,100,200,200,100,0,0,0,0,2,3, Pio pata,2,1800,1,1,3,1,Junin
741,45,0,0,5,0,1,0,0,0,300,0,0,1,1,0,1,0,5,1,1,0,1,1,2,2,3,2,2,1,1,2,1,0,0,0,0,0,0,25.5,0,0,150,1000,5,5,1,1,150000,500,200,100,200,200,100,0,0,0,0,2,3, Pio pata,2,1800,1,1,3,1,Junin
741,45,0,0,5,0,1,0,0,0,300,0,0,1,1,0,1,0,5,1,1,0,1,1,2,2,3,2,2,1,1,2,1,0,0,0,0,0,0,0,0,5.5,150,1000,5,5,1,1,150000,500,200,100,200,200,100,0,0,0,0,2,3, Pio pata,2,1800,1,1,3,1,Junin
742,39,0,1,4,0,0,0,0,0,50,0,0,0,0,1,0,0,4,1,1,0,1,1,2,2,1,1,2,1,1,2,1,0,45,0,0,0,0,45,0,0,90,200,2,2,1,0,500,300,0,100,200,50,0,0,1,0,0,2,2, Azapampa,1,500,4,1,1,1,Junin
742,39,0,1,4,0,0,0,0,0,50,0,0,0,0,1,0,0,4,1,1,0,1,1,2,2,1,1,2,1,1,2,1,0,0,90,0,90,0,0,0,0,90,200,2,2,1,0,500,300,0,100,200,50,0,0,1,0,0,2,2, Azapampa,1,500,4,1,1,1,Junin
742,39,0,1,4,0,0,0,0,0,50,0,0,0,0,1,0,0,4,1,1,0,1,1,2,2,1,1,2,1,1,2,1,0,0,0,25.5,0,25.5,0,25.5,25.5,90,200,2,2,1,0,500,300,0,100,200,50,0,0,1,0,0,2,2, Azapampa,1,500,4,1,1,1,Junin
743,40,1,0,3,0,1,0,1,0,200,400,0,0,0,0,0,2,2,1,1,0,1,1,4,4,4,4,4,4,4,4,1,0,15.5,15.5,0,0,15.5,15.5,15.5,15.5,120,1500,5,2,2,2,200000,1500,290,500,300,300,0,1,1,1,1,1,3, Pio pata,2,4000,2,1,1,2,Junin
743,40,1,0,3,0,1,0,1,0,200,400,0,0,0,0,0,2,2,1,1,0,1,1,4,4,4,4,4,4,4,4,1,0,0,0,25.5,25.5,0,0,0,0,120,1500,5,2,2,2,200000,1500,290,500,300,300,0,1,1,1,1,1,3, Pio pata,2,4000,2,1,1,2,Junin
744,22,0,0,3,0,0,0,1,1,0,0,0,1,1,0,0,0,5,1,1,0,0,1,4,4,0,4,3,3,0,4,1,0,45,45,0,0,0,0,0,0,40,800,5,3,0,1,32000,300,0,0,0,0,0,0,0,1,1,1,3, Ciudad universitaria,1,810,0,0,3,1,Cerro
744,22,0,0,3,0,0,0,1,1,0,0,0,1,1,0,0,0,5,1,1,0,0,1,4,4,0,4,3,3,0,4,1,0,0,0,5.5,0,0,5.5,5.5,5.5,40,800,5,3,0,1,32000,300,0,0,0,0,0,0,0,1,1,1,3, Ciudad universitaria,1,810,0,0,3,1,Cerro
744,22,0,0,3,0,0,0,1,1,0,0,0,1,1,0,0,0,5,1,1,0,0,1,4,4,0,4,3,3,0,4,1,0,0,0,0,90,90,0,0,0,40,800,5,3,0,1,32000,300,0,0,0,0,0,0,0,1,1,1,3, Ciudad universitaria,1,810,0,0,3,1,Cerro
745,36,1,0,9,0,1,1,1,0,2000,0,0,0,0,0,0,1,5,1,1,0,1,1,3,4,4,4,4,3,4,4,1,1,15.5,0,0,15.5,15.5,15.5,0,15.5,75,1000,3,3,1,1,75000,500,200,250,200,500,200,1,1,1,1,2,1, San antonio,2,3000,1,1,1,2,Lima
745,36,1,0,9,0,1,1,1,0,2000,0,0,0,0,0,0,1,5,1,1,0,1,1,3,4,4,4,4,3,4,4,1,1,0,25.5,0,0,0,0,0,0,75,1000,3,3,1,1,75000,500,200,250,200,500,200,1,1,1,1,2,1, San antonio,2,3000,1,1,1,2,Lima
745,36,1,0,9,0,1,1,1,0,2000,0,0,0,0,0,0,1,5,1,1,0,1,1,3,4,4,4,4,3,4,4,1,1,0,0,5.5,0,0,0,5.5,0,75,1000,3,3,1,1,75000,500,200,250,200,500,200,1,1,1,1,2,1, San antonio,2,3000,1,1,1,2,Lima
746,47,1,1,6,0,1,0,0,0,200,0,0,0,0,1,1,1,5,1,1,0,1,1,4,4,4,4,3,3,3,4,1,1,25.5,25.5,0,25.5,25.5,0,0,0,150,600,5,4,2,1,90000,500,100,350,200,100,150,1,1,1,1,1,3, Incho,2,1500,2,1,1,1,Huancavelica
746,47,1,1,6,0,1,0,0,0,200,0,0,0,0,1,1,1,5,1,1,0,1,1,4,4,4,4,3,3,3,4,1,1,0,0,15.5,0,0,15.5,15.5,15.5,150,600,5,4,2,1,90000,500,100,350,200,100,150,1,1,1,1,1,3, Incho,2,1500,2,1,1,1,Huancavelica
747,26,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,5,1,1,0,1,1,3,0,3,2,5,1,2,4,1,1,45,0,0,0,45,45,0,45,90,300,5,3,4,0,27000,0,0,0,0,0,0,0,0,1,0,3,3, Saños chico,2,1000,3,2,3,2,Junin
747,26,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,5,1,1,0,1,1,3,0,3,2,5,1,2,4,1,1,0,90,0,0,0,0,0,0,90,300,5,3,4,0,27000,0,0,0,0,0,0,0,0,1,0,3,3, Saños chico,2,1000,3,2,3,2,Junin
747,26,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,5,1,1,0,1,1,3,0,3,2,5,1,2,4,1,1,0,0,15.5,15.5,0,0,0,0,90,300,5,3,4,0,27000,0,0,0,0,0,0,0,0,1,0,3,3, Saños chico,2,1000,3,2,3,2,Junin
747,26,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,5,1,1,0,1,1,3,0,3,2,5,1,2,4,1,1,0,0,0,0,0,0,5.5,0,90,300,5,3,4,0,27000,0,0,0,0,0,0,0,0,1,0,3,3, Saños chico,2,1000,3,2,3,2,Junin
748,24,0,1,7,0,0,0,1,0,300,50,0,1,0,0,1,0,5,1,1,1,1,1,4,4,4,4,3,3,3,4,1,1,5.5,0,0,0,0,0,0,0,120,2000,3,5,2,2,240000,1000,300,300,200,200,50,1,1,1,0,2,1, Centro de huancayo,2,2000,1,1,2,2,Huancavelica
748,24,0,1,7,0,0,0,1,0,300,50,0,1,0,0,1,0,5,1,1,1,1,1,4,4,4,4,3,3,3,4,1,1,0,25.5,0,0,0,25.5,0,0,120,2000,3,5,2,2,240000,1000,300,300,200,200,50,1,1,1,0,2,1, Centro de huancayo,2,2000,1,1,2,2,Huancavelica
748,24,0,1,7,0,0,0,1,0,300,50,0,1,0,0,1,0,5,1,1,1,1,1,4,4,4,4,3,3,3,4,1,1,0,0,15.5,0,0,0,0,15.5,120,2000,3,5,2,2,240000,1000,300,300,200,200,50,1,1,1,0,2,1, Centro de huancayo,2,2000,1,1,2,2,Huancavelica
748,24,0,1,7,0,0,0,1,0,300,50,0,1,0,0,1,0,5,1,1,1,1,1,4,4,4,4,3,3,3,4,1,1,0,0,0,45,45,0,45,0,120,2000,3,5,2,2,240000,1000,300,300,200,200,50,1,1,1,0,2,1, Centro de huancayo,2,2000,1,1,2,2,Huancavelica
749,54,0,1,10,0,0,0,0,0,500,0,0,0,1,0,0,0,5,1,1,1,1,1,5,4,4,5,4,3,4,5,1,1,5.5,0,0,0,5.5,5.5,0,5.5,80,3500,5,1,4,3,280000,2000,400,0,200,0,0,1,1,1,1,4,1, San carlos,3,3000,1,1,3,2,Huancavelica
749,54,0,1,10,0,0,0,0,0,500,0,0,0,1,0,0,0,5,1,1,1,1,1,5,4,4,5,4,3,4,5,1,1,0,15.5,15.5,0,0,0,15.5,0,80,3500,5,1,4,3,280000,2000,400,0,200,0,0,1,1,1,1,4,1, San carlos,3,3000,1,1,3,2,Huancavelica
749,54,0,1,10,0,0,0,0,0,500,0,0,0,1,0,0,0,5,1,1,1,1,1,5,4,4,5,4,3,4,5,1,1,0,0,0,45,0,0,0,0,80,3500,5,1,4,3,280000,2000,400,0,200,0,0,1,1,1,1,4,1, San carlos,3,3000,1,1,3,2,Huancavelica
750,45,0,0,5,0,0,1,1,1,300,400,0,0,0,0,0,1,5,1,1,0,0,1,3,0,1,3,3,2,0,3,1,0,45,45,45,0,0,0,0,45,110,60,5,5,0,1,50,600,0,0,300,200,0,0,0,0,0,4,3, Ciudad universitaria,2,1500,0,1,3,1,Junin
750,45,0,0,5,0,0,1,1,1,300,400,0,0,0,0,0,1,5,1,1,0,0,1,3,0,1,3,3,2,0,3,1,0,0,0,0,90,90,90,0,0,110,60,5,5,0,1,50,600,0,0,300,200,0,0,0,0,0,4,3, Ciudad universitaria,2,1500,0,1,3,1,Junin
750,45,0,0,5,0,0,1,1,1,300,400,0,0,0,0,0,1,5,1,1,0,0,1,3,0,1,3,3,2,0,3,1,0,0,0,0,0,0,0,5.5,0,110,60,5,5,0,1,50,600,0,0,300,200,0,0,0,0,0,4,3, Ciudad universitaria,2,1500,0,1,3,1,Junin
751,29,0,1,9,0,0,0,0,0,300,0,0,0,0,1,1,0,5,1,1,1,1,1,4,4,3,3,3,3,3,3,1,1,5.5,0,5.5,5.5,5.5,0,5.5,5.5,300,2000,5,1,2,2,600000,1000,200,300,300,200,200,1,1,1,0,4,1, San carlos,5,3000,3,5,2,2,Junin
751,29,0,1,9,0,0,0,0,0,300,0,0,0,0,1,1,0,5,1,1,1,1,1,4,4,3,3,3,3,3,3,1,1,0,15.5,0,0,0,15.5,0,0,300,2000,5,1,2,2,600000,1000,200,300,300,200,200,1,1,1,0,4,1, San carlos,5,3000,3,5,2,2,Junin
752,52,0,1,9,0,1,1,1,0,300,0,0,0,0,0,0,0,5,1,1,1,1,1,4,3,4,4,3,4,4,4,1,1,25.5,25.5,25.5,0,0,0,0,0,90,100,5,1,3,1,30000,1000,300,600,300,100,100,1,0,1,1,2,1, Centro de huancayo,5,3000,0,0,0,2,Junin
752,52,0,1,9,0,1,1,1,0,300,0,0,0,0,0,0,0,5,1,1,1,1,1,4,3,4,4,3,4,4,4,1,1,0,0,0,90,90,0,0,0,90,100,5,1,3,1,30000,1000,300,600,300,100,100,1,0,1,1,2,1, Centro de huancayo,5,3000,0,0,0,2,Junin
752,52,0,1,9,0,1,1,1,0,300,0,0,0,0,0,0,0,5,1,1,1,1,1,4,3,4,4,3,4,4,4,1,1,0,0,0,0,0,5.5,5.5,0,90,100,5,1,3,1,30000,1000,300,600,300,100,100,1,0,1,1,2,1, Centro de huancayo,5,3000,0,0,0,2,Junin
752,52,0,1,9,0,1,1,1,0,300,0,0,0,0,0,0,0,5,1,1,1,1,1,4,3,4,4,3,4,4,4,1,1,0,0,0,0,0,0,0,15.5,90,100,5,1,3,1,30000,1000,300,600,300,100,100,1,0,1,1,2,1, Centro de huancayo,5,3000,0,0,0,2,Junin
753,24,0,1,6,0,0,1,0,0,1000,0,0,0,0,1,1,0,2,1,1,1,1,1,4,3,3,3,3,3,3,4,1,1,5.5,5.5,0,5.5,0,0,0,5.5,400,350,3,3,3,3,140,1200,1000,1000,1000,500,500,0,1,1,1,2,1, Palian,3,7000,3,3,3,1,Junin
753,24,0,1,6,0,0,1,0,0,1000,0,0,0,0,1,1,0,2,1,1,1,1,1,4,3,3,3,3,3,3,4,1,1,0,0,15.5,0,0,0,15.5,0,400,350,3,3,3,3,140,1200,1000,1000,1000,500,500,0,1,1,1,2,1, Palian,3,7000,3,3,3,1,Junin
753,24,0,1,6,0,0,1,0,0,1000,0,0,0,0,1,1,0,2,1,1,1,1,1,4,3,3,3,3,3,3,4,1,1,0,0,0,0,25.5,25.5,0,0,400,350,3,3,3,3,140,1200,1000,1000,1000,500,500,0,1,1,1,2,1, Palian,3,7000,3,3,3,1,Junin
754,41,0,1,6,0,1,1,1,1,300,0,0,0,0,1,0,0,5,1,1,1,1,1,4,4,4,4,4,3,4,4,1,1,25.5,25.5,0,0,0,25.5,0,0,80,30,5,1,0,1,180,400,200,500,200,100,130,0,1,1,1,2,1, San carlos,1,3000,3,2,3,1,Huancayo
754,41,0,1,6,0,1,1,1,1,300,0,0,0,0,1,0,0,5,1,1,1,1,1,4,4,4,4,4,3,4,4,1,1,0,0,5.5,0,5.5,0,0,5.5,80,30,5,1,0,1,180,400,200,500,200,100,130,0,1,1,1,2,1, San carlos,1,3000,3,2,3,1,Huancayo
754,41,0,1,6,0,1,1,1,1,300,0,0,0,0,1,0,0,5,1,1,1,1,1,4,4,4,4,4,3,4,4,1,1,0,0,0,90,0,0,0,0,80,30,5,1,0,1,180,400,200,500,200,100,130,0,1,1,1,2,1, San carlos,1,3000,3,2,3,1,Huancayo
754,41,0,1,6,0,1,1,1,1,300,0,0,0,0,1,0,0,5,1,1,1,1,1,4,4,4,4,4,3,4,4,1,1,0,0,0,0,0,0,15.5,0,80,30,5,1,0,1,180,400,200,500,200,100,130,0,1,1,1,2,1, San carlos,1,3000,3,2,3,1,Huancayo
755,25,1,1,6,0,1,0,1,1,500,0,1,1,1,0,0,0,4,1,1,0,1,1,4,3,4,4,3,4,3,4,1,1,5.5,0,0,0,5.5,0,0,5.5,90,300,5,5,2,3,180000,800,200,200,200,100,150,1,1,1,1,1,3, Umuto,3,2800,1,2,2,1,Junin
755,25,1,1,6,0,1,0,1,1,500,0,1,1,1,0,0,0,4,1,1,0,1,1,4,3,4,4,3,4,3,4,1,1,0,15.5,15.5,15.5,0,15.5,15.5,0,90,300,5,5,2,3,180000,800,200,200,200,100,150,1,1,1,1,1,3, Umuto,3,2800,1,2,2,1,Junin
756,39,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,4,4,4,4,3,3,3,3,1,1,5.5,0,5.5,0,0,0,5.5,5.5,120,400,5,4,2,3,350,1000,100,450,200,120,100,1,1,1,1,1,3, Saños grande,2,2500,2,1,1,2,Chiclayo
756,39,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,4,4,4,4,3,3,3,3,1,1,0,15.5,0,15.5,15.5,15.5,0,0,120,400,5,4,2,3,350,1000,100,450,200,120,100,1,1,1,1,1,3, Saños grande,2,2500,2,1,1,2,Chiclayo
